userid,newsid,taskid,topic,topic_pref,equality,imp_position,viewport_time,dwell_time,read_ratio,read_speed,direction_change_times,pre_pref,read_pref,post_pref
8,140,7,体育,3,1,7,4344.0,,,,,,,2.0
8,69,7,科技,3,1,8,4276.0,,,,,,,4.0
8,169,7,历史,5,1,9,5798.0,,,,,,,4.0
8,9,7,体育,3,1,10,8537.0,,,,,,,3.0
8,222,7,历史,5,1,11,9584.0,30.0,0.843547970003,217.466666667,56.0,4.0,4.0,5.0
8,67,7,社会,2,1,12,12680.0,,,,,,,3.0
8,13,7,娱乐,4,1,13,8491.0,,,,,,,2.0
8,173,7,体育,3,0,14,7350.0,4.0,0.659921304103,587.0,2.0,4.0,2.0,3.0
8,177,7,科技,3,1,15,1224.0,52.0,0.917349726776,258.269230769,28.0,3.0,2.0,1.0
8,196,9,社会,2,1,1,4859.0,,,,,,,2.0
8,42,9,历史,5,1,2,6438.0,,,,,,,4.0
8,202,9,体育,3,1,3,7635.0,80.0,0.826498422713,72.05,65.0,5.0,5.0,5.0
8,197,9,社会,2,0,4,4016.0,41.0,0.722667889067,76.9024390244,42.0,4.0,4.0,5.0
8,221,9,科技,3,0,5,2596.0,15.0,0.707376058041,195.0,16.0,4.0,2.0,5.0
8,126,9,社会,2,1,6,2311.0,,,,,,,3.0
8,159,9,历史,5,0,7,3185.0,15.0,0.77538518656,278.466666667,10.0,4.0,2.0,5.0
8,38,9,历史,5,0,8,4251.0,,,,,,,5.0
8,65,9,科技,3,1,9,8989.0,54.0,0.92088917947,260.833333333,46.0,4.0,1.0,2.0
8,53,9,体育,3,0,10,8644.0,24.0,0.641162514828,90.0833333333,19.0,4.0,2.0,4.0
8,115,9,体育,3,1,11,8799.0,96.0,0.900247320692,113.75,74.0,5.0,5.0,5.0
8,127,9,娱乐,4,0,12,4793.0,15.0,0.729124692187,217.133333333,10.0,2.0,3.0,3.0
8,43,9,娱乐,4,1,13,2612.0,45.0,0.857613556131,161.955555556,30.0,5.0,5.0,5.0
8,153,9,娱乐,4,1,14,1122.0,56.0,0.881337648328,160.482142857,74.0,5.0,5.0,5.0
8,146,9,科技,3,1,15,98.0,31.0,0.896757679181,339.032258065,70.0,4.0,1.0,1.0
8,118,4,历史,5,1,1,907.0,12.0,0.66295264624,198.333333333,30.0,4.0,2.0,3.0
8,226,4,历史,5,1,2,1018.0,32.0,0.739560912613,107.375,33.0,5.0,2.0,1.0
8,212,4,历史,5,1,3,3874.0,11.0,0.805716120745,456.181818182,17.0,5.0,5.0,4.0
8,199,4,娱乐,4,1,4,4406.0,23.0,0.827389443652,252.173913043,21.0,5.0,2.0,4.0
8,235,4,娱乐,4,1,5,5318.0,40.0,0.861682670325,188.45,22.0,5.0,4.0,2.0
8,208,4,娱乐,4,1,6,4452.0,115.0,0.900852179613,95.6,71.0,5.0,5.0,5.0
8,15,4,体育,3,1,7,5411.0,,,,,,,3.0
8,189,4,体育,3,1,8,4874.0,54.0,0.845149731252,122.296296296,31.0,5.0,5.0,5.0
8,204,4,体育,3,1,9,6353.0,82.0,0.905224406673,140.93902439,44.0,2.0,5.0,4.0
8,83,4,科技,3,1,10,6146.0,,,,,,,4.0
8,37,4,科技,3,1,11,5980.0,,,,,,,3.0
8,4,4,科技,3,1,12,8221.0,11.0,0.733538868091,302.818181818,4.0,2.0,4.0,3.0
8,211,4,社会,2,1,13,5211.0,,,,,,,4.0
8,186,4,社会,2,1,14,4102.0,6.0,0.752707950133,613.833333333,4.0,1.0,1.0,1.0
8,89,4,社会,2,1,15,95.0,31.0,0.705882352941,93.6774193548,12.0,3.0,5.0,5.0
8,179,3,历史,5,1,1,1786.0,25.0,0.804554999192,199.24,12.0,4.0,3.0,4.0
8,192,3,历史,5,1,2,1949.0,10.0,0.663140311804,238.2,16.0,4.0,2.0,1.0
8,39,3,历史,5,1,3,3573.0,,,,,,,3.0
8,20,3,娱乐,4,1,4,3126.0,88.0,0.90519470344,131.284090909,41.0,2.0,3.0,4.0
8,183,3,娱乐,4,1,5,3011.0,108.0,0.94399185336,188.833333333,91.0,3.0,4.0,5.0
8,152,3,娱乐,4,1,6,2839.0,30.0,1.04197132276,365.766666667,32.0,5.0,4.0,5.0
8,40,3,体育,3,1,7,4404.0,40.0,0.823563721202,141.2,34.0,5.0,4.0,5.0
8,240,3,体育,3,1,8,4202.0,66.0,0.83849439402,95.1818181818,118.0,5.0,5.0,5.0
8,174,3,体育,3,1,9,8582.0,,,,,,,5.0
8,36,3,科技,3,1,10,9595.0,,,,,,,3.0
8,22,3,科技,3,1,11,9162.0,,,,,,,4.0
8,88,3,科技,3,1,12,4437.0,20.0,0.883474576271,458.7,31.0,5.0,4.0,5.0
8,23,3,社会,2,1,13,1503.0,15.0,0.801834261382,326.4,22.0,3.0,3.0,4.0
8,77,3,社会,2,1,14,460.0,,,,,,,1.0
8,178,3,社会,2,1,15,297.0,29.0,0.890418402463,339.034482759,10.0,2.0,2.0,1.0
8,86,10,社会,2,0,1,996.0,20.0,0.666482910695,120.9,10.0,3.0,1.0,1.0
8,244,10,社会,2,1,2,1075.0,,,,,,,3.0
8,236,10,社会,2,1,3,3787.0,16.0,1.07014467339,457.6875,21.0,4.0,3.0,1.0
8,150,10,社会,2,1,4,3997.0,16.0,0.835418933624,383.875,18.0,2.0,4.0,4.0
8,176,10,社会,2,1,5,4522.0,,,,,,,3.0
8,136,10,社会,2,0,6,1879.0,23.0,0.673678532902,108.608695652,22.0,4.0,3.0,4.0
8,92,10,社会,2,1,7,2121.0,19.0,0.823434991974,297.0,9.0,5.0,5.0,5.0
8,195,10,社会,2,1,8,3371.0,,,,,,,3.0
8,107,10,社会,2,0,9,3870.0,,,,,,,4.0
8,105,10,社会,2,0,10,4873.0,,,,,,,3.0
8,119,10,社会,2,1,11,5084.0,33.0,0.755900746419,113.545454545,14.0,4.0,2.0,1.0
8,180,10,社会,2,1,12,3420.0,,,,,,,2.0
8,75,10,社会,2,0,13,4414.0,19.0,0.605734767025,97.8421052632,2.0,2.0,1.0,1.0
8,205,10,社会,2,0,14,2451.0,5.0,0.734241159675,668.6,0.0,3.0,3.0,3.0
8,184,10,社会,2,1,15,1391.0,28.0,0.908465088131,428.892857143,26.0,2.0,4.0,4.0
8,157,11,历史,5,0,1,1125.0,26.0,0.753965026434,142.615384615,10.0,4.0,2.0,2.0
8,149,11,历史,5,0,2,1247.0,18.0,0.850228988736,381.611111111,24.0,5.0,4.0,5.0
8,0,11,历史,5,0,3,6576.0,20.0,0.764728757535,196.65,26.0,4.0,2.0,3.0
8,215,11,历史,5,1,4,7862.0,13.0,0.918121532007,1043.69230769,22.0,3.0,5.0,5.0
8,228,11,历史,5,1,5,11674.0,24.0,0.798366938844,199.625,31.0,5.0,3.0,5.0
8,151,11,历史,5,1,6,8547.0,,,,,,,1.0
8,18,11,历史,5,1,7,5435.0,18.0,0.800330033003,269.444444444,32.0,4.0,4.0,4.0
8,33,11,历史,5,1,8,3894.0,32.0,0.771870286576,127.9375,56.0,4.0,2.0,2.0
8,87,11,历史,5,1,9,5471.0,,,,,,,5.0
8,133,11,历史,5,0,10,3676.0,53.0,0.851406115682,130.811320755,56.0,2.0,4.0,5.0
8,26,11,历史,5,1,11,4425.0,88.0,0.899309311808,122.806818182,114.0,4.0,5.0,5.0
8,46,11,历史,5,1,12,5330.0,,,,,,,3.0
8,209,11,历史,5,0,13,6647.0,13.0,0.76339460305,300.307692308,18.0,4.0,2.0,3.0
8,144,11,历史,5,1,14,4221.0,,,,,,,3.0
8,112,11,历史,5,0,15,1403.0,8.0,0.734939759036,419.375,11.0,4.0,2.0,5.0
8,79,5,历史,5,1,1,1180.0,13.0,0.889769518083,751.307692308,26.0,4.0,4.0,5.0
8,237,5,历史,5,1,2,1348.0,,,,,,,3.0
8,106,5,历史,5,1,3,3026.0,15.0,0.653791130186,152.333333333,27.0,4.0,4.0,5.0
8,116,5,娱乐,4,1,4,3088.0,10.0,0.838343353373,627.5,10.0,2.0,2.0,2.0
8,120,5,娱乐,4,1,5,4217.0,12.0,0.838148742643,522.166666667,14.0,5.0,5.0,5.0
8,137,5,娱乐,4,1,6,2603.0,,,,,,,3.0
8,223,5,体育,3,1,7,2528.0,13.0,0.686771938908,204.076923077,7.0,5.0,3.0,5.0
8,185,5,体育,3,1,8,1343.0,,,,,,,3.0
8,81,5,体育,3,1,9,4403.0,,,,,,,4.0
8,218,5,科技,3,1,10,3384.0,,,,,,,3.0
8,154,5,科技,3,1,11,5940.0,15.0,0.765094156474,262.733333333,6.0,5.0,2.0,3.0
8,130,5,科技,3,1,12,4050.0,,,,,,,4.0
8,17,5,社会,2,1,13,3469.0,5.0,0.664075513604,478.4,8.0,2.0,3.0,4.0
8,63,5,社会,2,1,14,1567.0,17.0,0.705524458506,170.529411765,5.0,4.0,4.0,4.0
8,141,5,社会,2,1,15,286.0,9.0,0.768288012256,445.777777778,8.0,2.0,1.0,1.0
8,213,1,历史,5,1,1,1321.0,,,,,,,2.0
8,76,1,历史,5,1,2,2820.0,11.0,0.72183908046,285.454545455,16.0,4.0,4.0,5.0
8,108,1,历史,5,1,3,5679.0,24.0,0.83296521259,251.416666667,19.0,3.0,2.0,3.0
8,230,1,娱乐,4,1,4,5570.0,,,,,,,3.0
8,131,1,娱乐,4,1,5,5520.0,39.0,0.889356254572,249.384615385,42.0,2.0,3.0,4.0
8,242,1,娱乐,4,1,6,3498.0,50.0,0.840074015332,127.12,42.0,2.0,4.0,4.0
8,25,1,体育,3,1,7,2372.0,17.0,0.859465737515,435.294117647,24.0,5.0,5.0,5.0
8,51,1,体育,3,1,8,2889.0,,,,,,,3.0
8,100,1,体育,3,1,9,4446.0,31.0,0.719972228651,100.35483871,23.0,2.0,2.0,1.0
8,135,1,科技,3,1,10,5879.0,,,,,,,3.0
8,238,1,科技,3,1,11,9858.0,,,,,,,3.0
8,71,1,科技,3,1,12,8185.0,,,,,,,4.0
8,224,1,社会,2,1,13,3967.0,13.0,0.70843373494,226.153846154,8.0,2.0,1.0,3.0
8,12,1,社会,2,1,14,2448.0,48.0,0.936066786431,369.083333333,102.0,4.0,5.0,5.0
8,214,1,社会,2,1,15,1564.0,,,,,,,4.0
8,95,2,历史,5,1,1,1411.0,11.0,0.712998102467,273.272727273,12.0,4.0,5.0,5.0
8,8,2,历史,5,1,2,2739.0,14.0,0.761247040253,275.571428571,12.0,5.0,4.0,5.0
8,193,2,历史,5,1,3,4011.0,40.0,0.845288326301,165.275,25.0,4.0,3.0,4.0
8,50,2,娱乐,4,1,4,3653.0,34.0,0.926021032037,445.470588235,50.0,2.0,4.0,5.0
8,111,2,娱乐,4,1,5,4415.0,30.0,0.886778328811,315.9,44.0,3.0,2.0,3.0
8,82,2,娱乐,4,1,6,3286.0,14.0,0.943284797882,1323.42857143,26.0,4.0,3.0,3.0
8,162,2,体育,3,1,7,3779.0,8.0,0.657320872274,290.125,8.0,4.0,4.0,5.0
8,161,2,体育,3,1,8,3388.0,,,,,,,4.0
8,158,2,体育,3,1,9,8350.0,,,,,,,3.0
8,210,2,科技,3,1,10,9700.0,17.0,0.898609016256,630.823529412,83.0,5.0,1.0,1.0
8,143,2,科技,3,1,11,9705.0,,,,,,,3.0
8,34,2,科技,3,1,12,5294.0,24.0,0.937224383917,752.708333333,46.0,4.0,2.0,1.0
8,102,2,社会,2,1,13,3919.0,,,,,,,3.0
8,55,2,社会,2,1,14,2076.0,,,,,,,2.0
8,85,2,社会,2,1,15,67.0,21.0,0.943253763542,957.761904762,14.0,3.0,2.0,3.0
23,239,6,娱乐,5,1,1,13817.0,,,,,,,2.0
23,74,6,体育,1,0,2,20274.0,,,,,,,1.0
23,245,6,历史,1,0,3,25648.0,,,,,,,1.0
23,134,6,社会,5,1,4,19890.0,,,,,,,2.0
23,68,6,科技,4,1,5,20175.0,49.0,0.884376493072,188.87755102,22.0,4.0,4.0,3.0
23,114,6,体育,1,0,6,32974.0,,,,,,,1.0
23,30,6,社会,5,1,7,30306.0,8.0,0.784198323524,549.625,8.0,3.0,3.0,2.0
23,94,6,娱乐,5,1,8,30710.0,63.0,0.93624196438,282.031746032,26.0,4.0,5.0,5.0
23,142,6,体育,1,1,9,15264.0,,,,,,,1.0
23,207,6,科技,4,1,10,24635.0,,,,,,,2.0
23,96,6,娱乐,5,0,11,26545.0,,,,,,,2.0
23,1,6,历史,1,1,12,24508.0,,,,,,,2.0
23,203,6,历史,1,0,13,24469.0,,,,,,,1.0
23,148,6,科技,4,0,14,16061.0,28.0,0.649681528662,80.1428571429,8.0,4.0,3.0,3.0
23,164,6,历史,1,1,15,11858.0,,,,,,,3.0
23,99,8,历史,1,0,1,1565.0,33.0,0.850948509485,209.333333333,8.0,4.0,4.0,4.0
23,7,8,科技,4,1,2,4399.0,47.0,0.854199301121,150.829787234,14.0,5.0,5.0,4.0
23,129,8,历史,1,1,3,6112.0,,,,,,,2.0
23,201,8,历史,1,1,4,6710.0,,,,,,,2.0
23,48,8,社会,5,1,5,8368.0,9.0,0.673326133909,277.111111111,4.0,4.0,2.0,1.0
23,217,8,体育,1,1,6,10537.0,61.0,1.02348664896,120.016393443,6.0,4.0,4.0,5.0
23,163,8,娱乐,5,1,7,8701.0,,,,,,,2.0
23,138,8,娱乐,5,1,8,11041.0,,,,,,,1.0
23,70,8,社会,5,0,9,12312.0,,,,,,,1.0
23,132,8,科技,4,1,10,10759.0,91.0,0.87875751503,96.3736263736,20.0,4.0,5.0,4.0
23,147,8,娱乐,5,1,11,9224.0,,,,,,,2.0
23,233,8,体育,1,1,12,7021.0,,,,,,,1.0
23,124,8,历史,1,1,13,8879.0,,,,,,,2.0
23,190,8,社会,5,1,14,6315.0,48.0,0.893077450308,135.729166667,16.0,4.0,4.0,4.0
23,97,8,体育,1,0,15,2778.0,,,,,,,1.0
23,73,7,社会,5,0,1,11866.0,658.0,0.590247206231,2.64893617021,7.0,4.0,4.0,4.0
23,3,7,娱乐,5,0,2,12712.0,,,,,,,2.0
23,29,7,科技,4,0,3,15706.0,34.0,0.747653806048,105.441176471,18.0,4.0,4.0,3.0
23,98,7,娱乐,5,1,4,7402.0,,,,,,,2.0
23,60,7,历史,1,1,5,10206.0,,,,,,,1.0
23,243,7,历史,1,0,6,10399.0,,,,,,,2.0
23,140,7,体育,1,1,7,9352.0,18.0,0.633777239709,116.333333333,7.0,3.0,3.0,3.0
23,69,7,科技,4,1,8,17278.0,16.0,0.746601941748,240.3125,6.0,3.0,3.0,3.0
23,104,7,历史,1,0,9,18092.0,,,,,,,1.0
23,9,7,体育,1,1,10,9195.0,47.0,0.769304099142,85.8510638298,2.0,4.0,5.0,5.0
23,21,7,历史,1,0,11,9529.0,,,,,,,1.0
23,67,7,社会,5,1,12,13864.0,,,,,,,3.0
23,166,7,娱乐,5,0,13,18364.0,,,,,,,1.0
23,173,7,体育,1,0,14,9635.0,,,,,,,1.0
23,93,7,科技,4,0,15,7248.0,31.0,0.73164781548,106.419354839,12.0,4.0,4.0,3.0
23,196,9,社会,5,1,1,2130.0,106.0,0.872497365648,78.1132075472,4.0,5.0,5.0,5.0
23,42,9,历史,1,1,2,4386.0,,,,,,,3.0
23,202,9,体育,1,1,3,5582.0,,,,,,,2.0
23,191,9,社会,5,1,4,7039.0,,,,,,,2.0
23,122,9,科技,4,1,5,5037.0,35.0,0.746702951643,101.914285714,6.0,5.0,5.0,5.0
23,126,9,社会,5,1,6,4018.0,,,,,,,2.0
23,80,9,历史,1,1,7,4342.0,,,,,,,1.0
23,72,9,历史,1,1,8,7631.0,,,,,,,1.0
23,65,9,科技,4,1,9,8726.0,42.0,0.920894351464,335.380952381,8.0,5.0,4.0,3.0
23,187,9,体育,1,1,10,4567.0,,,,,,,1.0
23,115,9,体育,1,1,11,6606.0,,,,,,,1.0
23,109,9,娱乐,5,1,12,6595.0,,,,,,,3.0
23,43,9,娱乐,5,1,13,8110.0,46.0,0.857580037665,158.391304348,8.0,5.0,5.0,5.0
23,153,9,娱乐,5,1,14,3272.0,65.0,0.8813260102,138.246153846,7.0,4.0,5.0,5.0
23,146,9,科技,4,1,15,1628.0,8.0,0.896757679181,1313.75,2.0,4.0,4.0,3.0
23,170,11,娱乐,5,0,1,1569.0,18.0,0.620808523974,110.055555556,4.0,5.0,3.0,1.0
23,139,11,娱乐,5,0,2,3551.0,,,,,,,1.0
23,171,11,娱乐,5,1,3,3703.0,64.0,0.957127165787,422.078125,18.0,4.0,4.0,3.0
23,35,11,娱乐,5,0,4,3437.0,,,,,,,1.0
23,198,11,娱乐,5,0,5,8708.0,,,,,,,3.0
23,49,11,娱乐,5,1,6,24252.0,,,,,,,3.0
23,44,11,娱乐,5,0,7,22604.0,,,,,,,2.0
23,24,11,娱乐,5,1,8,17383.0,63.0,0.968359395429,587.80952381,28.0,5.0,4.0,3.0
23,231,11,娱乐,5,1,9,5804.0,105.0,0.974563800715,441.523809524,44.0,5.0,5.0,5.0
23,123,11,娱乐,5,1,10,5912.0,,,,,,,3.0
23,206,11,娱乐,5,1,11,3011.0,,,,,,,1.0
23,56,11,娱乐,5,0,12,3717.0,,,,,,,4.0
23,165,11,娱乐,5,1,13,2204.0,14.0,0.755060728745,266.428571429,16.0,5.0,5.0,5.0
23,2,11,娱乐,5,1,14,1741.0,,,,,,,4.0
23,168,11,娱乐,5,1,15,1004.0,,,,,,,2.0
23,79,5,历史,1,1,1,4845.0,,,,,,,1.0
23,237,5,历史,1,1,2,6354.0,,,,,,,2.0
23,106,5,历史,1,1,3,8186.0,,,,,,,2.0
23,116,5,娱乐,5,1,4,4826.0,,,,,,,1.0
23,120,5,娱乐,5,1,5,4539.0,,,,,,,2.0
23,137,5,娱乐,5,1,6,4867.0,,,,,,,2.0
23,223,5,体育,1,1,7,5458.0,19.0,0.686771938908,139.631578947,5.0,5.0,4.0,2.0
23,185,5,体育,1,1,8,3644.0,,,,,,,2.0
23,81,5,体育,1,1,9,5365.0,,,,,,,1.0
23,218,5,科技,4,1,10,5581.0,43.0,0.845879505795,154.441860465,16.0,4.0,5.0,5.0
23,154,5,科技,4,1,11,6541.0,,,,,,,4.0
23,130,5,科技,4,1,12,4382.0,53.0,0.920692141312,265.037735849,8.0,5.0,5.0,4.0
23,17,5,社会,5,1,13,4098.0,,,,,,,3.0
23,63,5,社会,5,1,14,2102.0,,,,,,,2.0
23,141,5,社会,5,1,15,1863.0,22.0,0.768332376029,182.409090909,18.0,3.0,4.0,4.0
23,213,1,历史,1,1,1,6077.0,,,,,,,2.0
23,76,1,历史,1,1,2,6372.0,,,,,,,1.0
23,108,1,历史,1,1,3,8902.0,,,,,,,3.0
23,230,1,娱乐,5,1,4,5278.0,,,,,,,3.0
23,131,1,娱乐,5,1,5,8963.0,108.0,0.88934613626,90.0462962963,12.0,5.0,5.0,5.0
23,242,1,娱乐,5,1,6,6679.0,,,,,,,2.0
23,25,1,体育,1,1,7,5965.0,,,,,,,2.0
23,51,1,体育,1,1,8,9379.0,,,,,,,1.0
23,100,1,体育,1,1,9,9570.0,,,,,,,1.0
23,135,1,科技,4,1,10,9998.0,38.0,0.868220431279,209.789473684,4.0,4.0,5.0,3.0
23,238,1,科技,4,1,11,9178.0,,,,,,,4.0
23,71,1,科技,4,1,12,11193.0,,,,,,,4.0
23,224,1,社会,5,1,13,10122.0,,,,,,,3.0
23,12,1,社会,5,1,14,6710.0,46.0,0.936070164316,385.152173913,32.0,5.0,4.0,3.0
23,214,1,社会,5,1,15,4619.0,,,,,,,3.0
23,95,2,历史,1,1,1,10592.0,,,,,,,2.0
23,8,2,历史,1,1,2,10716.0,,,,,,,2.0
23,193,2,历史,1,1,3,13086.0,,,,,,,1.0
23,50,2,娱乐,5,1,4,2594.0,34.0,0.926025554808,445.5,26.0,4.0,4.0,3.0
23,111,2,娱乐,5,1,5,8119.0,58.0,0.886778328811,163.396551724,20.0,5.0,3.0,2.0
23,82,2,娱乐,5,1,6,8812.0,144.0,0.938397311883,128.0,24.0,5.0,5.0,5.0
23,162,2,体育,1,1,7,4140.0,,,,,,,1.0
23,161,2,体育,1,1,8,2173.0,,,,,,,1.0
23,158,2,体育,1,1,9,3806.0,,,,,,,2.0
23,210,2,科技,4,1,10,5269.0,,,,,,,3.0
23,143,2,科技,4,1,11,4221.0,,,,,,,4.0
23,34,2,科技,4,1,12,5401.0,60.0,0.937224383917,301.083333333,18.0,4.0,5.0,5.0
23,102,2,社会,5,1,13,3145.0,,,,,,,3.0
23,55,2,社会,5,1,14,1492.0,,,,,,,3.0
23,85,2,社会,5,1,15,38.0,,,,,,,3.0
23,118,4,历史,1,1,1,10909.0,,,,,,,2.0
23,226,4,历史,1,1,2,11579.0,,,,,,,1.0
23,212,4,历史,1,1,3,13980.0,,,,,,,1.0
23,199,4,娱乐,5,1,4,5534.0,30.0,0.827389443652,193.333333333,6.0,5.0,4.0,4.0
23,235,4,娱乐,5,1,5,9666.0,,,,,,,2.0
23,208,4,娱乐,5,1,6,9264.0,,,,,,,3.0
23,15,4,体育,1,1,7,8775.0,,,,,,,1.0
23,189,4,体育,1,1,8,4082.0,,,,,,,1.0
23,204,4,体育,1,1,9,4362.0,,,,,,,1.0
23,83,4,科技,4,1,10,8508.0,42.0,0.821901677951,132.952380952,14.0,4.0,3.0,1.0
23,37,4,科技,4,1,11,10553.0,19.0,0.792950034223,243.894736842,4.0,4.0,4.0,4.0
23,4,4,科技,4,1,12,10577.0,17.0,0.733538868091,195.941176471,3.0,4.0,3.0,3.0
23,211,4,社会,5,1,13,4438.0,,,,,,,3.0
23,186,4,社会,5,1,14,2319.0,,,,,,,3.0
23,89,4,社会,5,1,15,999.0,,,,,,,3.0
23,179,3,历史,1,1,1,5760.0,,,,,,,2.0
23,192,3,历史,1,1,2,7347.0,,,,,,,2.0
23,39,3,历史,1,1,3,9193.0,,,,,,,2.0
23,20,3,娱乐,5,1,4,9609.0,43.0,0.959953472915,268.697674419,24.0,4.0,5.0,4.0
23,183,3,娱乐,5,1,5,9999.0,79.0,0.94399185336,258.151898734,16.0,4.0,5.0,4.0
23,152,3,娱乐,5,1,6,10852.0,,,,,,,3.0
23,40,3,体育,1,1,7,6563.0,,,,,,,1.0
23,240,3,体育,1,1,8,7512.0,,,,,,,3.0
23,174,3,体育,1,1,9,6042.0,,,,,,,1.0
23,36,3,科技,4,1,10,7801.0,11.0,0.868735083532,728.0,0.0,4.0,4.0,4.0
23,22,3,科技,4,1,11,11140.0,61.0,0.922046128076,234.62295082,24.0,5.0,5.0,5.0
23,88,3,科技,4,1,12,8831.0,,,,,,,4.0
23,23,3,社会,5,1,13,10790.0,,,,,,,3.0
23,77,3,社会,5,1,14,5301.0,,,,,,,2.0
23,178,3,社会,5,1,15,4113.0,,,,,,,2.0
23,157,10,历史,1,0,1,7453.0,,,,,,,1.0
23,149,10,历史,1,0,2,8933.0,,,,,,,1.0
23,0,10,历史,1,0,3,11840.0,,,,,,,3.0
23,215,10,历史,1,1,4,5373.0,56.0,0.918127072197,242.303571429,2.0,3.0,3.0,1.0
23,228,10,历史,1,1,5,8080.0,,,,,,,1.0
23,151,10,历史,1,1,6,8588.0,18.0,0.962362748453,1718.83333333,16.0,3.0,3.0,4.0
23,18,10,历史,1,1,7,9384.0,,,,,,,1.0
23,33,10,历史,1,1,8,6180.0,,,,,,,1.0
23,87,10,历史,1,1,9,5314.0,,,,,,,1.0
23,133,10,历史,1,0,10,6824.0,,,,,,,1.0
23,26,10,历史,1,1,11,5903.0,,,,,,,2.0
23,46,10,历史,1,1,12,4876.0,,,,,,,1.0
23,209,10,历史,1,0,13,11727.0,,,,,,,1.0
23,144,10,历史,1,1,14,10021.0,,,,,,,1.0
23,112,10,历史,1,0,15,9021.0,,,,,,,1.0
15,73,7,社会,4,0,1,3061.0,,,,,,,4.0
15,3,7,娱乐,1,0,2,4184.0,,,,,,,1.0
15,29,7,科技,4,0,3,5761.0,,,,,,,4.0
15,98,7,娱乐,1,1,4,7162.0,,,,,,,1.0
15,60,7,历史,3,1,5,11271.0,25.0,0.862202482633,302.84,8.0,3.0,2.0,3.0
15,243,7,历史,3,0,6,10860.0,,,,,,,1.0
15,140,7,体育,2,1,7,16404.0,8.0,0.728442280946,261.875,6.0,4.0,4.0,4.0
15,69,7,科技,4,1,8,14136.0,49.0,0.765139751553,80.4489795918,32.0,4.0,5.0,5.0
15,104,7,历史,3,0,9,15790.0,,,,,,,2.0
15,9,7,体育,2,1,10,8281.0,,,,,,,2.0
15,21,7,历史,3,0,11,11672.0,35.0,0.777940906588,121.114285714,27.0,4.0,3.0,3.0
15,67,7,社会,4,1,12,13991.0,,,,,,,3.0
15,166,7,娱乐,1,0,13,20597.0,9.0,0.656640181612,257.111111111,4.0,5.0,4.0,3.0
15,173,7,体育,2,0,14,16664.0,,,,,,,1.0
15,93,7,科技,4,0,15,9870.0,9.0,0.731707317073,366.666666667,5.0,5.0,4.0,4.0
15,196,9,社会,4,1,1,6555.0,,,,,,,2.0
15,42,9,历史,3,1,2,10948.0,83.0,0.918480091626,164.253012048,50.0,4.0,5.0,4.0
15,202,9,体育,2,1,3,21506.0,27.0,0.826498422713,213.481481481,8.0,4.0,4.0,3.0
15,191,9,社会,4,1,4,16451.0,,,,,,,2.0
15,122,9,科技,4,1,5,14907.0,36.0,0.746755964839,99.1111111111,8.0,5.0,4.0,4.0
15,126,9,社会,4,1,6,6502.0,,,,,,,2.0
15,80,9,历史,3,1,7,12443.0,46.0,0.835709436524,133.804347826,22.0,2.0,3.0,3.0
15,72,9,历史,3,1,8,16845.0,,,,,,,4.0
15,65,9,科技,4,1,9,19409.0,,,,,,,3.0
15,187,9,体育,2,1,10,14312.0,,,,,,,1.0
15,115,9,体育,2,1,11,11284.0,,,,,,,1.0
15,109,9,娱乐,1,1,12,12900.0,59.0,0.818045112782,92.2033898305,26.0,4.0,5.0,5.0
15,43,9,娱乐,1,1,13,19862.0,,,,,,,1.0
15,153,9,娱乐,1,1,14,15985.0,,,,,,,4.0
15,146,9,科技,4,1,15,10900.0,,,,,,,2.0
15,239,6,娱乐,1,1,1,3591.0,66.0,0.729367031984,49.4090909091,8.0,4.0,5.0,5.0
15,74,6,体育,2,0,2,5854.0,,,,,,,1.0
15,245,6,历史,3,0,3,8502.0,28.0,0.815408085431,190.892857143,12.0,4.0,2.0,1.0
15,134,6,社会,4,1,4,7628.0,,,,,,,4.0
15,68,6,科技,4,1,5,7843.0,56.0,0.884376493072,165.267857143,9.0,4.0,5.0,5.0
15,114,6,体育,2,0,6,6933.0,,,,,,,1.0
15,30,6,社会,4,1,7,11139.0,30.0,0.784198323524,146.566666667,6.0,4.0,4.0,4.0
15,94,6,娱乐,1,1,8,11898.0,,,,,,,2.0
15,142,6,体育,2,1,9,12451.0,,,,,,,1.0
15,207,6,科技,4,1,10,14116.0,143.0,0.933625891388,119.020979021,26.0,5.0,5.0,5.0
15,96,6,娱乐,1,0,11,21295.0,19.0,0.63761605271,112.052631579,4.0,2.0,4.0,3.0
15,1,6,历史,3,1,12,18633.0,,,,,,,2.0
15,203,6,历史,3,0,13,23180.0,16.0,0.727293216137,201.6875,14.0,4.0,1.0,1.0
15,148,6,科技,4,0,14,13268.0,27.0,0.649681528662,83.1111111111,0.0,4.0,4.0,4.0
15,164,6,历史,3,1,15,6205.0,,,,,,,2.0
15,99,8,历史,3,0,1,1160.0,48.0,0.850930146606,143.895833333,66.0,4.0,4.0,3.0
15,7,8,科技,4,1,2,3601.0,43.0,0.85421686747,164.88372093,13.0,5.0,4.0,4.0
15,129,8,历史,3,1,3,5642.0,,,,,,,3.0
15,201,8,历史,3,1,4,4859.0,50.0,0.806182924876,100.66,20.0,4.0,4.0,4.0
15,48,8,社会,4,1,5,3623.0,23.0,0.673237915204,108.391304348,4.0,5.0,3.0,4.0
